Timestamp,Residents,Apartment_Type,Temperature,Humidity,Water_Price,Period_Consumption_Index,Income_Level,Guests,Amenities,Appliance_Usage,Water_Consumption
17/02/2002 08,4,2BHK,33.78,38.86,1.23,1.04,Middle,1,,0.0,195.38
17/12/2010 16,2,1BHK,20.14,68.31,1.27,1.25,Low,0,Garden,0.0,85.25
19/05/2008 16,-66,3BHK,20.48,73.84,2.39,0.82,Upper Middle,1,Jacuzzi,0.0,153.31
09/08/2013 08,4,2BHK,30.98,64.87,1.12,2.106394601649839,Middle,0,,0.0,185.78
04/06/2010 00,5,2BHK,24.05,64.77,1.26,1.35,Middle,1,Fountain,0.0,272.74
08/01/2003 08,3,1BHK,24.86,55.53,1.71,0.9,Middle,0,,0.0,88.83
09/08/2003 08,3,Bungalow,14.14,54.68,2.75,0.83,Rich,0,,0.0,101.24
15/06/2002 16,3,1BHK,24.76,33.24,1.39,0.96,Middle,1,Garden,0.0,139.32
29/02/2008 08,4,Bungalow,31.8,48.51,2.27,1.17,Upper Middle,0,,0.0,176.26
18/10/2002 00,5,Detached,19.0,44.55,2.33,1.32,Rich,0,Swimming Pool,0.0,355.95
24/01/2005 00,5,Detached,24.52,57.46,2.65,0.92,Rich,0,Swimming Pool,0.0,233.05
03/01/2009 08,3,,18.37,61.65,1.43,1.46,Middle,0,Fountain,0.0,157.87
29/08/2002 08,5,2BHK,,Kr]h9,1.63,0.94,Middle,0,,0.0,147.05
23/10/2002 08,2,1BHK,16.35,53.64,1.3,1.35,Low,0,,0.0,94.25
08/04/2014 16,4,2BHK,33.35,69.24,1.37,1.39,Middle,0,,0.0,174.2
17/05/2011 00,3,Bungalow,10.99,55.9,1.75,1.46,Upper Middle,0,,0.0,153.91
14/08/2012 08,3,1BHK,22.82,51.34,1.74,1.35,Middle,1,,0.0,161.09
14/08/2009 08,3,Detached,29.54,42.49,2.99,1.48,p9g^V,1,,0.0,240.2
24/05/2009 16,3,Cottage,11.07,51.39,1.61,0.94,Middle,0,Garden,0.0,89.57
01/06/2013 00,4,2BHK,22.82,60.59,1.67,0.91,Middle,1,,0.0,132.57
05/09/2012 16,3,Cottage,34.2,40.97,1.49,1.4,Middle,1,,0.0,196.88
15/04/2002 16,4,3BHK,27.17,57.34,2.81,1.0,Rich,0,Jacuzzi,0.0,214.73
06/06/2013 00,5,2BHK,25.66,52.14,1.33,1.2,Middle,1,,0.0,222.42
11/11/2012 08,3,Cottage,23.01,46.04,1.72,1.16,Middle,1,,0.0,143.1
02/11/2005 08,5,2BHK,30.26,57.41,2.14,0.89,Upper Middle,1,Jacuzzi,1.0,208.21
05/05/2007 00,5,2BHK,26.88,53.51,2.73,1.22,Upper Middle,0,Swimming Pool,0.0,251.81
06/08/2007 00,3,1BHK,17.54,61.62,1.09,1.14,Middle,1,,0.0,124.83
21/12/2006 16,2,Studio,28.74,53.21,1.09,0.96,Low,1,,0.0,67.34
09/11/2004 00,2,1BHK,31.21,43.15,1.34,1.17,Middle,1,,1.0,150.16
28/10/2003 08,4,2BHK,30.11,42.51,2.6,1.07,,0,Jacuzzi,0.0,203.47
26/06/2011 08,1,Studio,34.34,1J{gS,1.73,1.2,Low,0,,1.0,77.9
15/08/2005 16,4,Bungalow,20.88,76.32,2.38,1.14,Rich,0,Fountain,0.0,181.81
09/02/2012 08,5,2BHK,34.76,55.61,1.91,1.28,Upper Middle,1,Swimming Pool,,396.6
23/04/2002 00,3,Bungalow,14.22,57.98,2.1,0.87,Upper Middle,0,Fountain,0.0,109.69
09/02/2012 16,5,3BHK,19.31,57.96,2.26,1.27,Upper Middle,0,Garden,0.0,214.87
13/09/2012 16,5,3BHK,34.79,47.75,2.55,1.19,Upper Middle,0,Swimming Pool,0.0,298.84
10/11/2010 16,3,Cottage,17.31,44.28,1.71,1.01,Middle,0,Fountain,0.0,121.03
22/09/2004 00,3,1BHK,21.7,59.53,1.79,0.93,Middle,-1,,0.0,103.4
21/03/2006 00,2,Cottage,18.59,31.58,1.28,1.36,Middle,1,Garden,0.0,155.8
18/12/2007 00,4,Bungalow,20.12,67.04,1.61,1.29,Rich,0,,1.0,219.8
13/06/2012 08,2,1BHK,33.05,58.9,1.19,1.15,Middle,1,Garden,0.0,124.81
01/04/2005 00,1,Studio,13.23,55.42,1.6,1.0,Low,0,Garden,0.0,48.32
25/08/2013 00,4,3BHK,21.19,60.58,2.68,1.44,Upper Middle,0,Jacuzzi,,245.66
12/02/2005 16,2,Cottage,34.54,44.13,1.39,1.34,Middle,0,,0.0,126.92
13/04/2002 08,2,Studio,17.92,25.26,1.24,1.47,Low,0,,0.0,111.89
07/09/2014 16,-77,2BHK,24.01,55.88,2.81,1.01,Upper Middle,0,Jacuzzi,0.0,191.52
14/09/2011 16,3,Cottage,23.26,43.76,1.27,1.38,Middle,0,Jacuzzi,0.0,184.84
27/04/2002 00,3,Cottage,20.58,63.05,1.52,1.49,Middle,0,,0.0,135.05
27/05/2007 16,3,3BHK,15.9,65.0,1.69,0.95,Upper Middle,1,Fountain,0.0,153.66
11/08/2008 08,2,1BHK,22.28,56.69,1.36,1.1,Low,0,,0.0,78.47
22/02/2014 00,5,Bungalow,14.74,77.77,2.86,1.15,Upper Middle,0,Jacuzzi,0.0,170.65
03/02/2006 00,3,1BHK,10.68,59.77,1.17,1.29,Middle,1,,1.0,153.91
17/07/2009 08,3,Bungalow,23.11,57.23,2.66,1.36,Rich,0,Fountain,0.0,211.84
09/08/2010 00,5,2BHK,17.23,43.57,2.02,1.16,Upper Middle,0,Garden,0.0,196.97
04/04/2008 00,3,2BHK,22.93,37.17,1.88,1.41,Upper Middle,1,,0.0,221.28
26/05/2012 08,3,2BHK,22.03,49.76,2.33,1.05,Upper Middle,0,Fountain,0.0,146.72
23/02/2011 00,4,Bungalow,29.03,58.69,2.42,0.95,Rich,0,,0.0,153.51
02/06/2012 00,3,Cottage,11.99,41.65,1.18,1.0,Middle,0,Garden,0.0,104.07
30/09/2013 16,2,Cottage,23.21,39.56,1.13,1.39,Middle,0,Garden,0.0,132.04
10/07/2003 08,2,Studio,20.82,44.42,1.66,1.31,Low,0,Garden,1.0,107.33
01/12/2008 08,4,3BHK,33.09,47.35,1.65,1.22,Upper Middle,1,,0.0,253.08
31/01/2007 16,4,3BHK,27.69,65.06,2.65,0.96,XAd`-,1,,0.0,160.24
18/01/2002 08,3,2BHK,30.54,63.21,1.59,1.07,Middle,1,,0.0,138.51
01/07/2010 00,2,1BHK,30.63,66.43,1.61,1.25,Low,0,Jacuzzi,0.0,110.24
19/09/2007 16,5,Bungalow,33.56,47.22,2.9,1.19,Upper Middle,0,Fountain,1.0,282.1
27/04/2003 16,3,Cottage,12.16,69.53,1.45,0.87,Middle,1,,0.0,84.44
23/05/2010 16,3,Bungalow,,32.47,2.07,0.82,Upper Middle,0,Garden,0.0,122.23
07/09/2010 16,5,Bungalow,19.87,58.78,1.61,0.91,Upper Middle,0,Garden,0.0,145.27
20/07/2003 00,-11,Studio,15.63,65.74,1.53,0.96,Low,0,,0.0,53.98
09/06/2003 16,5,Detached,14.56,70.41,2.67,0.93,Rich,0,,0.0,152.78
22/06/2011 08,3,2BHK,22.71,55.3,1.77,0.81,Middle,0,,0.0,86.07
08/01/2006 08,2,1BHK,20.72,67.22,1.55,1.49,Middle,0,,0.0,107.33
28/06/2003 08,3,Cottage,32.28,74.5,1.65,1.25,Middle,1,,0.0,136.16
01/10/2012 00,5,3BHK,26.42,41.58,1.6,1.31,Upper Middle,0,Jacuzzi,0.0,323.23
20/09/2003 00,2,1BHK,10.11,70.07,1.38,1.39,z&BPb,0,,0.0,89.81
19/08/2006 08,4,3BHK,26.78,52.9,1.9,1.41,Upper Middle,1,Swimming Pool,0.0,344.52
11/01/2007 08,2,Cottage,17.36,60.46,1.23,1.690658986806831,Middle,0,,0.0,80.02
12/04/2013 00,3,2BHK,27.9,51.05,1.19,1.27,Middle,0,,,148.62
28/08/2010 08,3,,32.96,38.62,2.22,1.23,Upper Middle,1,,0.0,202.55
31/01/2011 16,5,,22.41,43.55,1.66,1.39,Middle,0,,0.0,217.13
14/11/2010 08,2,Studio,27.1,44.08,1.07,0.85,Low,0,,0.0,62.61
04/03/2002 00,4,2BHK,26.07,63.54,1.27,1.24,Middle,0,Fountain,0.0,185.48
27/01/2007 16,3,Detached,19.94,69.59,2.1,1.08,Rich,1,Jacuzzi,0.0,211.11
23/07/2008 00,2,Studio,18.53,53.58,1.73,1.43,Low,1,,0.0,107.38
24/10/2013 16,3,Cottage,32.6,42.77,1.52,1.3,Middle,1,Fountain,1.0,246.28
28/10/2011 08,5,3BHK,10.22,56.56,1.62,0.8,Upper Middle,0,Swimming Pool,0.0,162.1
05/01/2008 16,3,1BHK,13.54,63.97,1.74,1.43,Middle,-1,,0.0,119.92
16/02/2003 08,3,1BHK,14.17,57.38,1.26,1.37,Middle,0,Swimming Pool,0.0,161.37
28/01/2011 00,2,Cottage,34.79,44.31,1.55,1.7987524083438196,Middle,0,,0.0,107.78
29/07/2005 00,4,2BHK,30.13,56.13,1.62,1.44,Middle,0,Swimming Pool,0.0,248.88
29/05/2002 16,4,3BHK,20.22,61.49,2.75,0.97,Upper Middle,0,Garden,0.0,136.39
09/10/2002 08,3,1BHK,34.48,55.67,1.11,1.41,Middle,0,,1.0,176.96
30/09/2006 16,5,Bungalow,14.01,49.32,1.52,1.25,Rich,1,,0.0,277.02
01/10/2014 16,2,1BHK,21.02,61.48,1.65,0.8,Middle,0,Swimming Pool,,77.89
11/11/2011 00,3,2BHK,18.85,63.14,1.14,0.89,Middle,1,,1.0,122.66
24/03/2004 08,5,2BHK,13.86,52.03,2.88,1.594041710654336,Upper Middle,1,,1.0,188.98
31/10/2004 08,3,Cottage,10.66,46.37,1.32,1.49,Middle,1,,0.0,168.74
08/01/2009 00,3,2BHK,32.67,23.67,2.12,1.46,Upper Middle,0,,0.0,219.87
11/05/2006 08,3,2BHK,19.78,32.9,1.23,1.22,Middle,0,Swimming Pool,0.0,193.98
13/05/2008 16,3,1BHK,29.98,57.96,1.29,1.32,Low,1,,1.0,168.63
25/07/2007 08,3,Cottage,23.94,37.48,1.48,1.11,Middle,1,Garden,1.0,178.44
19/12/2003 16,4,3BHK,28.9,48.32,2.17,0.91,Upper Middle,0,Garden,0.0,155.67
14/01/2007 08,3,1BHK,32.0,55.2,1.37,0.83,Middle,0,,0.0,87.84
29/03/2012 16,3,Cottage,10.62,51.7,1.37,0.83,Middle,0,,0.0,75.73
17/08/2006 00,4,Bungalow,34.33,53.09,1.63,1.37,Upper Middle,0,,0.0,210.92
15/10/2012 00,3,2BHK,31.29,51.53,1.61,1.26,Middle,0,Swimming Pool,0.0,191.95
08/11/2011 16,3,1BHK,22.95,49.81,1.4,1.15,Middle,0,,0.0,117.38
25/08/2012 00,3,2BHK,25.38,55.16,2.08,1.26,,1,Fountain,0.0,213.23
16/09/2002 16,5,2BHK,27.98,52.75,2.79,0.7247166567874702,Upper Middle,0,,0.0,217.79
06/09/2009 16,5,,12.56,65.22,1.67,1.42,Upper Middle,0,,0.0,194.45
16/11/2013 08,4,2BHK,26.14,44.7,1.69,0.98,Upper Middle,0,Swimming Pool,0.0,193.49
10/10/2007 00,5,3BHK,22.74,63.82,1.63,1.15,Upper Middle,0,,0.0,188.7
29/06/2006 00,3,,25.84,62.51,1.33,0.97,Middle,1,,0.0,111.31
19/06/2014 16,3,1BHK,21.58,38.86,1.04,0.9,Middle,0,Garden,1.0,119.92
18/02/2014 16,5,Detached,21.72,66.96,2.86,1.09,Rich,0,Garden,0.0,202.43
08/01/2011 08,3,2BHK,16.35,68.34,1.71,0.86,Upper Middle,0,,0.0,87.25
11/11/2004 08,4,Bungalow,32.92,42.62,2.41,1.05,Upper Middle,0,Garden,0.0,173.75
24/01/2014 00,3,Cottage,18.8,48.85,1.34,0.85,Middle,0,Garden,0.0,88.57
26/12/2006 16,5,3BHK,18.68,42.69,2.96,0.91,Upper Middle,0,Garden,0.0,164.13
27/11/2004 00,5,3BHK,15.59,55.92,-55.0,1.4,Rich,0,Fountain,0.0,314.76
16/01/2014 16,3,Detached,16.61,54.71,1.99,1.33,Rich,0,Jacuzzi,0.0,235.64
12/11/2008 08,3,2BHK,12.71,53.66,2.23,1.02,Upper Middle,0,Swimming Pool,0.0,140.9
17/07/2012 16,3,1BHK,31.69,57.47,1.39,1.13,Middle,1,Garden,0.0,148.36
02/12/2004 08,1,Studio,13.28,56.39,1.17,0.9,Low,1,,0.0,50.85
05/09/2011 16,1,Studio,10.8,71.57,1.15,1.29,Low,1,,0.0,63.3
06/03/2003 16,2,Cottage,26.92,\q{iI,1.51,1.19,Middle,0,Garden,0.0,97.06
27/02/2014 00,4,Detached,10.58,45.73,2.55,1.03,Rich,0,Fountain,0.0,203.27
13/03/2014 08,3,2BHK,30.97,57.04,2.29,1.21,Upper Middle,0,Jacuzzi,0.0,180.83
06/07/2011 08,2,Studio,26.66,61.8,1.35,1.35,Low,0,Garden,0.0,91.19
19/11/2008 00,4,2BHK,17.79,59.44,1.83,0.98,Upper Middle,0,Garden,1.0,150.78
19/09/2003 08,-22,3BHK,23.81,36.53,1.65,0.98,Upper Middle,0,Garden,0.0,177.32
08/11/2012 00,3,1BHK,34.43,58.22,1.08,1.36,Low,1,,0.0,157.58
12/07/2010 08,3,1BHK,11.1,60.16,1.59,1.26,Low,-1,,0.0,96.36
25/12/2006 00,3,3BHK,,51.29,1.98,0.99,Upper Middle,0,,,123.99
18/12/2003 00,4,3BHK,19.19,63.86,2.29,0.4176200673795689,4)_q3,0,Swimming Pool,1.0,220.6
09/10/2005 00,4,2BHK,31.91,41.61,1.7,1.36,Middle,1,,1.0,277.43
12/12/2002 08,3,2BHK,25.02,47.46,1.74,1.27,Middle,0,Garden,0.0,151.58
21/01/2010 16,3,Cottage,23.56,53.03,1.7,0.5019862934844087,Middle,0,,0.0,113.89
06/08/2014 08,3,3BHK,26.44,41.04,2.32,1.07,Upper Middle,0,Garden,0.0,157.8
10/10/2005 00,4,Bungalow,17.42,47.8,1.77,1.34,Upper Middle,0,Jacuzzi,0.0,232.93
05/08/2002 08,3,Cottage,27.27,56.46,1.04,1.04,Middle,0,Jacuzzi,0.0,134.17
16/02/2008 00,5,2BHK,17.92,43.43,2.05,1.03,Upper Middle,0,Swimming Pool,0.0,217.52
15/10/2002 00,3,3BHK,13.15,64.71,2.92,0.86,Upper Middle,1,Jacuzzi,0.0,132.97
05/03/2002 16,2,1BHK,18.94,36.51,1.32,1.21,Middle,1,Swimming Pool,0.0,167.29
30/07/2009 00,5,2BHK,17.81,64.06,1.5,1.49,Upper Middle,0,Jacuzzi,0.0,271.28
02/07/2007 16,2,Cottage,22.58,62.93,1.02,1.34,Middle,1,Jacuzzi,0.0,129.92
10/10/2003 08,4,3BHK,17.44,60.8,1.76,1.39,Rich,1,Jacuzzi,1.0,393.56
14/12/2005 16,3,1BHK,15.22,41.47,1.19,1.47,Middle,0,,1.0,172.24
25/04/2013 16,2,Studio,20.77,49.74,1.36,1.28,Low,0,Garden,0.0,89.41
04/01/2010 00,3,Cottage,16.2,43.23,1.3,1.16,Middle,0,Swimming Pool,1.0,174.82
11/04/2009 08,2,Studio,10.04,52.36,1.69,1.21,Low,0,Garden,0.0,74.32
23/11/2011 16,2,1BHK,15.21,68.6,1.28,1.42,Middle,0,,0.0,97.47
26/07/2011 08,3,1BHK,30.34,43.11,1.36,1.44,Low,0,,1.0,168.91
25/06/2011 08,3,1BHK,26.95,37.52,1.62,1.41,Middle,0,,0.0,159.53
14/07/2004 00,3,Bungalow,30.48,48.47,1.84,1.3,Upper Middle,0,Fountain,0.0,201.49
13/10/2005 16,2,1BHK,31.33,43.43,1.51,1.14,Middle,1,Garden,1.0,152.39
30/12/2012 16,2,1BHK,14.86,69.94,1.47,1.27,Low,0,Jacuzzi,0.0,96.13
22/05/2004 08,3,3BHK,28.57,48.36,2.09,0.81,Upper Middle,0,Fountain,0.0,134.05
14/03/2004 16,3,Bungalow,20.55,65.32,2.54,0.86,Upper Middle,1,Jacuzzi,1.0,152.77
31/12/2002 16,4,2BHK,15.96,47.11,2.35,1.03,Upper Middle,0,,0.0,137.0
15/07/2007 16,4,3BHK,33.89,58.26,2.78,1.18,Rich,1,Fountain,0.0,306.3
31/05/2003 08,-44,Bungalow,31.84,39.7,2.76,0.95,Upper Middle,0,Garden,0.0,155.22
10/03/2006 16,5,2BHK,30.91,45.65,1.61,1.37,Middle,0,Jacuzzi,0.0,283.5
05/07/2007 08,5,2BHK,20.83,66.83,1.3,1.14,Middle,0,Garden,0.0,160.87
06/05/2008 16,4,3BHK,21.25,46.66,2.75,0.94,Upper Middle,-1,Garden,0.0,146.9
11/11/2004 00,5,2BHK,21.07,57.88,1.22,1.48,Middle,0,Jacuzzi,0.0,266.09
09/07/2005 08,-77,2BHK,10.35,aafC6,1.62,1.3,Middle,0,,0.0,163.93
12/10/2013 16,3,1BHK,26.32,39.04,1.3,0.96,Middle,1,Garden,0.0,136.57
10/11/2007 16,3,,27.69,58.95,1.42,1.3,Middle,1,,1.0,178.92
22/06/2005 08,4,Bungalow,21.57,65.42,2.28,1.36,Upper Middle,0,Fountain,1.0,231.55
20/02/2013 00,5,2BHK,,73.12,2.48,1.25,Upper Middle,0,,0.0,155.66
16/06/2010 08,1,Studio,29.71,53.08,1.38,1.45,Low,1,Swimming Pool,0.0,122.52
13/10/2008 00,3,Detached,27.38,45.69,1.52,1.23,Rich,1,,0.0,248.16
08/03/2008 00,5,2BHK,33.52,50.03,2.87,1.3,Upper Middle,0,Garden,0.0,230.51
22/03/2013 08,3,3BHK,34.69,43.95,2.14,0.96,Upper Middle,1,,0.0,170.51
04/06/2002 16,4,2BHK,16.48,46.97,1.29,1.47,Middle,1,,0.0,226.57
24/02/2003 00,5,Bungalow,20.49,48.64,2.99,1.49,Rich,0,,0.0,269.75
24/01/2004 00,3,1BHK,21.48,59.96,1.51,1.29,Low,0,,0.0,108.38
20/02/2007 16,4,3BHK,20.79,46.61,2.02,1.3,Upper Middle,1,Swimming Pool,0.0,312.87
20/05/2014 16,2,1BHK,16.05,60.76,1.16,1.31,Middle,0,Fountain,0.0,116.17
09/09/2007 00,2,Cottage,20.23,55.08,1.35,1.29,Middle,0,,0.0,102.11
26/09/2008 16,2,Cottage,28.25,52.89,1.08,1.15,Middle,2,,0.0,119.26
21/07/2012 00,5,3BHK,30.08,55.84,2.98,1.36,Rich,1,Fountain,0.0,398.17
25/02/2003 16,3,Cottage,16.03,56.43,1.4,1.45,Middle,1,,0.0,159.91
01/08/2008 00,2,1BHK,14.16,48.83,1.18,1.4,Middle,0,,0.0,110.45
22/11/2002 00,4,3BHK,21.46,39.54,1.7,1.45,Upper Middle,0,Jacuzzi,0.0,299.74
24/02/2011 08,3,1BHK,,56.02,1.24,1.47,Middle,1,,0.0,162.57
10/05/2007 08,3,Bungalow,17.9,7Emiu,2.17,0.91,Upper Middle,0,Swimming Pool,0.0,126.02
04/01/2008 00,3,2BHK,18.9,43.97,1.58,1.18,Middle,1,,1.0,181.42
06/03/2004 16,4,2BHK,23.98,58.27,2.18,0.94,Upper Middle,0,,1.0,144.82
08/06/2014 00,3,Cottage,26.5,44.78,1.47,1.39,Middle,0,,0.0,150.52
01/08/2006 16,5,2BHK,25.44,46.56,1.1,1.43,Middle,0,,0.0,232.41
04/07/2008 08,4,2BHK,25.74,f?}1@,2.33,1.41,Upper Middle,0,Fountain,1.0,252.05
10/01/2014 08,2,1BHK,11.7,54.43,1.47,1.21,Low,0,Garden,1.0,96.07
18/07/2005 00,2,Studio,27.57,39.94,1.37,1.19,Low,0,Fountain,0.0,106.52
12/07/2007 08,3,1BHK,11.74,73.64,1.34,0.93,Low,0,Garden,0.0,68.73
12/08/2013 00,4,3BHK,27.91,37.38,1.88,0.9,Upper Middle,0,,1.0,180.71
07/02/2011 16,4,3BHK,13.02,77.92,2.97,1.29,/@Yu4,0,Jacuzzi,1.0,203.16
15/07/2005 16,3,Cottage,27.53,63.45,1.69,0.92,Middle,0,,0.0,87.55
18/07/2004 16,1,Studio,26.94,57.85,1.35,1.39,Low,0,Swimming Pool,0.0,93.07
04/05/2010 08,-55,3BHK,20.41,70.82,2.13,1.15,Rich,0,Swimming Pool,0.0,193.06
10/05/2013 00,3,Cottage,17.66,49.43,1.78,1.09,Middle,1,Garden,0.0,131.57
12/09/2003 00,4,Bungalow,25.92,52.25,2.5,0.89,,0,Garden,0.0,129.45
30/01/2013 08,4,3BHK,12.22,55.37,2.92,1.4,Upper Middle,0,Jacuzzi,1.0,259.73
01/10/2005 08,5,Bungalow,26.12,54.84,2.36,1.15,Upper Middle,0,Garden,0.0,191.5
04/10/2006 16,3,Bungalow,33.64,49.17,2.35,1.09,Upper Middle,0,Jacuzzi,0.0,175.12
23/07/2009 08,2,,32.64,37.53,1.79,1.49,Middle,0,,0.0,142.34
21/12/2004 00,4,Bungalow,16.35,60.65,2.83,1.09,Upper Middle,0,Jacuzzi,0.0,161.58
07/09/2008 00,4,2BHK,28.24,44.84,1.12,1.02,Middle,0,Fountain,1.0,204.47
15/06/2004 16,4,2BHK,12.25,62.81,1.63,1.42,Middle,1,Fountain,0.0,223.76
29/09/2008 00,5,Bungalow,27.91,52.09,2.62,1.48,Upper Middle,0,,0.0,240.57
23/03/2006 08,4,Detached,24.8,67.25,2.53,0.82,Rich,1,Fountain,0.0,188.34
12/07/2011 00,3,1BHK,22.8,56.33,1.62,1.13,Middle,1,,0.0,130.61
16/03/2003 16,1,Studio,22.15,75.82,1.2,1.12,Low,0,,0.0,48.79
17/10/2012 16,3,,20.69,58.65,2.75,1.31,Rich,0,Fountain,0.0,197.15
17/08/2014 16,2,Studio,33.2,59.32,1.47,1.28,Low,1,Garden,0.0,110.39
17/09/2006 16,5,2BHK,24.6,40.54,2.13,0.9,Upper Middle,0,,0.0,157.84
11/04/2011 16,5,Detached,20.77,55.34,1.8,1.1,Rich,0,Swimming Pool,1.0,329.76
03/11/2010 00,1,Studio,33.52,61.61,1.11,1.32,Low,0,,0.0,70.62
14/01/2003 08,4,Bungalow,24.25,41.36,1.87,1.37,Upper Middle,0,Swimming Pool,1.0,312.25
18/02/2006 16,3,,30.24,53.9,1.75,1.18,Middle,0,Garden,0.0,128.13
14/03/2005 08,5,2BHK,25.56,45.79,2.05,1.21,Upper Middle,0,Swimming Pool,0.0,269.27
03/05/2006 00,4,2BHK,21.78,64.5,2.16,0.99,Upper Middle,1,,0.0,149.28
20/06/2008 00,5,Bungalow,23.83,60.28,2.02,2.062440645688735,Upper Middle,0,Jacuzzi,0.0,276.41
25/06/2010 16,5,3BHK,33.42,59.97,-55.0,1.25,Upper Middle,0,,1.0,264.96
11/08/2014 16,3,1BHK,15.68,48.88,1.15,0.97,Low,1,Garden,0.0,108.02
14/10/2007 00,3,1BHK,10.32,46.98,1.74,1.05,,1,,0.0,104.27
02/05/2011 16,3,2BHK,11.51,48.49,2.82,0.93,Upper Middle,0,,0.0,98.09
16/05/2008 08,5,2BHK,23.8,50.79,2.11,1.4,Upper Middle,1,Fountain,0.0,328.49
25/03/2014 16,2,1BHK,14.91,48.34,1.47,1.7429704522355254,Middle,0,Swimming Pool,0.0,115.71
15/04/2004 00,5,3BHK,26.26,42.76,2.23,1.45,Upper Middle,0,,0.0,273.85
26/08/2004 00,5,Bungalow,10.56,52.46,2.14,1.16,Upper Middle,0,Fountain,1.0,228.82
10/07/2002 00,3,2BHK,14.85,43.86,1.3,1.03,Middle,0,Fountain,0.0,135.42
28/04/2003 16,2,Studio,17.67,61.71,1.21,1.47,Low,0,Garden,0.0,92.71
12/02/2005 00,3,2BHK,11.45,39.17,1.09,1.46,Middle,0,,0.0,161.46
22/04/2012 00,5,Bungalow,20.72,54.97,2.71,1.21,Upper Middle,0,Garden,0.0,189.45
12/03/2011 08,3,1BHK,,56.09,1.7,1.41,Middle,1,,0.0,154.49
03/03/2012 08,5,2BHK,31.88,61.32,2.85,0.5040763144737753,Upper Middle,0,,0.0,180.07
29/03/2008 00,3,1BHK,13.29,70.24,1.38,1.28,Low,0,,0.0,93.48
11/12/2004 08,4,3BHK,14.39,61.99,1.98,1.26,Upper Middle,0,Fountain,0.0,200.1
15/06/2014 00,5,2BHK,,59.46,1.47,0.85,Middle,0,,0.0,115.7
01/01/2006 00,4,3BHK,30.48,31.49,2.75,1.28,Upper Middle,0,Swimming Pool,0.0,294.16
28/02/2009 00,2,1BHK,21.54,47.55,1.37,1.08,Middle,0,Garden,0.0,95.19
25/03/2005 16,3,2BHK,29.82,41.36,1.48,1.36,Middle,1,,0.0,203.49
13/01/2011 08,4,Bungalow,26.26,62.31,2.45,1.28,Upper Middle,0,Fountain,1.0,229.22
14/06/2013 08,4,2BHK,29.22,38.51,1.39,1.37,Middle,0,Garden,0.0,216.37
31/07/2004 08,5,3BHK,11.32,62.12,2.21,0.8010478346290579,Rich,0,Fountain,0.0,297.91
11/04/2007 16,5,3BHK,24.42,55.57,2.07,1.17,Upper Middle,0,,,231.91
24/07/2006 08,5,Bungalow,14.29,44.4,2.19,1.03,Rich,0,Fountain,0.0,228.67
23/03/2003 00,3,1BHK,26.74,55.51,1.38,0.82,Middle,0,Swimming Pool,1.0,123.49
23/12/2004 08,3,3BHK,30.26,58.22,2.0,1.36,Upper Middle,0,Swimming Pool,0.0,231.16
10/03/2009 08,-99,3BHK,13.17,47.85,2.88,1.15,Upper Middle,2,Fountain,1.0,302.33
23/03/2011 00,2,Cottage,21.97,>LJ<(,1.07,1.03,Middle,0,Fountain,0.0,97.59
29/03/2008 08,1,Studio,20.87,59.37,1.55,1.46,Low,1,,0.0,84.47
29/03/2007 16,3,Bungalow,15.95,63.35,2.74,1.28,Rich,1,Jacuzzi,0.0,224.02
05/08/2002 16,2,Studio,23.95,32.34,1.08,1.25,Low,1,,0.0,115.57
07/07/2007 00,3,2BHK,32.67,64.56,1.44,0.95,Middle,0,,1.0,119.25
23/01/2004 16,3,2BHK,20.73,67.01,1.34,1.27,Middle,1,,0.0,148.97
04/12/2006 08,5,Bungalow,,62.85,1.63,1.14,Rich,1,Swimming Pool,0.0,342.24
28/02/2013 08,-77,2BHK,,51.8,1.77,1.12,Middle,1,,0.0,210.18
18/06/2008 16,5,Bungalow,14.52,63.41,2.95,0.9,,0,Garden,0.0,124.07
08/12/2011 00,2,1BHK,18.97,49.99,1.27,2.1013236725761604,Low,0,,0.0,109.29
19/03/2005 16,3,Cottage,13.87,41.66,1.35,1.07,Middle,0,Garden,1.0,129.47
10/08/2011 08,2,1BHK,24.79,49.61,1.77,0.82,Low,0,Jacuzzi,1.0,88.73
01/02/2006 16,2,1BHK,17.34,48.22,1.32,1.36,nPC<e,0,Garden,0.0,103.61
02/03/2007 16,3,2BHK,20.6,34.37,1.72,1.46,Middle,1,,0.0,209.1
23/01/2002 08,2,Cottage,26.37,38.41,1.19,0.98,Middle,1,Garden,0.0,115.33
23/12/2013 16,1,Studio,25.69,43.91,1.07,1.02,Low,0,Garden,1.0,69.66
20/02/2012 08,3,Bungalow,12.58,65.37,2.09,1.17,Upper Middle,1,Jacuzzi,0.0,171.13
11/12/2008 08,3,1BHK,23.12,37.99,1.2,1.4,Low,0,,0.0,139.88
24/02/2003 08,3,Bungalow,,45.36,2.68,1.42,Upper Middle,0,,0.0,160.31
03/02/2014 16,3,Bungalow,26.7,53.54,1.66,1.13,Upper Middle,1,Swimming Pool,0.0,216.8
20/11/2012 16,1,Studio,33.41,53.89,1.37,1.23,Low,0,,0.0,68.34
27/11/2002 08,1,Studio,12.69,63.02,1.47,0.93,Low,1,,1.0,56.21
14/03/2005 00,5,3BHK,19.78,49.99,1.53,1.5941650317658935,Rich,0,Swimming Pool,0.0,265.11
